Parameter Name,Value
General Information,
Sample name:,47
Start of measurement:,26*02*2015 14:54:13
Stop of measurement:,16*03*2015 09:04:13
Duration of Measurements:,17 Days
Geometric Parameters,
Soil surface area [cm2]:,249
Soil column height [cm]:,5
Position lower tensiometer [cm]:,3.75
Position upper tensiometer [cm]:,1.25
HYPROP Parameters,
Measurement head net weight [g]:,358
Empty soil sampling ring weight [g]:,188.71
Air entry pressure upper tensiometer [bar]:,8.8
Air entry pressure lower tensiometer [bar]:,8.8
Density of solid substance [g/cm3]:,2.65
Statistical analysis,
Tensiometer [hPa]:,0.6
Scale [g]:,0.06
Sensor Unit Information,
Busnumber:,6
Subaddress:,1
Serial number:,766
Sensor unit name:,MY-HYPROP-MK
Firmware Version:,NaN
Scale Information,
Serial number:,
Scale name:,
Correction,
Volume correction [ml]:,0
Weight correction [g]:,0
Start/Stop Line,
Start,26*02*2015 14:54:13
Tension top Air Entry Point,07*03*2015 19:04:13
Tension bottom Air Entry Point,11*03*2015 00:44:13
Calculation of water contents,
Calculation of water contents,From dry soil weight [g]:
Initial water content [Vol%]:,0.333253056169992
Dry soil weight [g]:,398.4
Additional Soil Paramters,
Density [g/cm3]:,1.60
Porosity [-]:,0.40
Fitting Parameters,
INTERPOL,2
Tensiometer_Mean,2
Polynomial_degree,5
wtheta,1
wk,0.001
Fitting,
Model Description,PDI-variant of the bimodal constrained van Genuchten model 
Notes,
General data,
- Site coordinates,
- Sampling date,
- Site description,
- Soil type,
- Land use,
Soil physical data,
"- Texture (%clay, %silt, %sand)",
- Soil texture class,
- Sampling depth,
- Organic carbon content,
Sample preparation and handling,
- Initial saturation procedure,
"- Swelling handling (suppressed, not suppressed, under load)",
Date / Time,Tension bottom [hPa],Tension top [hPa],Temperature [°C]
07*03*2015 19:44:13,728.78,705.26,21.02
07*03*2015 19:54:13,728.4,691.92,20.95
07*03*2015 20:04:13,727.97,676.22,20.87
07*03*2015 20:14:13,727.61,656.05,20.8
07*03*2015 20:24:13,727.22,631.88,20.73
07*03*2015 20:34:13,726.91,604.48,20.66
07*03*2015 20:44:13,726.58,572.2,20.59
07*03*2015 20:54:13,726.23,536.44,20.52
07*03*2015 21:04:13,725.76,495.62,20.46
07*03*2015 21:14:13,725.37,450.99,20.4
07*03*2015 21:24:13,725,401.96,20.34
07*03*2015 21:34:13,724.52,347.28,20.29
07*03*2015 21:44:13,724.22,288.53,20.24
07*03*2015 21:54:13,723.77,231.11,20.18
07*03*2015 22:04:13,723.36,177.77,20.13
07*03*2015 22:14:13,722.99,128.89,20.09
07*03*2015 22:24:13,722.61,88.71,20.04
07*03*2015 22:34:13,722.24,57.98,19.99
07*03*2015 22:44:13,721.95,36.58,19.95
07*03*2015 22:54:13,721.62,22.48,19.91
07*03*2015 23:04:13,721.21,13.59,19.87
07*03*2015 23:14:13,720.79,8.3,19.83
07*03*2015 23:24:13,720.33,5.38,19.8
07*03*2015 23:34:13,719.92,3.83,19.76
07*03*2015 23:44:13,719.48,3.03,19.73
07*03*2015 23:54:13,719.04,2.6,19.7
08*03*2015 00:04:13,718.57,2.34,19.66
08*03*2015 00:14:13,718.15,2.23,19.63
08*03*2015 00:24:13,717.76,2.16,19.6
08*03*2015 00:34:13,717.3,2.05,19.58
08*03*2015 00:44:13,716.87,2.01,19.55
08*03*2015 00:54:13,716.37,1.92,19.52
08*03*2015 01:04:13,715.94,1.9,19.49
08*03*2015 01:14:13,715.54,1.89,19.46
08*03*2015 01:24:13,715.09,1.85,19.44
08*03*2015 01:34:13,714.64,1.8,19.41
08*03*2015 01:44:13,714.2,1.78,19.39
08*03*2015 01:54:13,713.72,1.74,19.37
08*03*2015 02:04:13,713.31,1.73,19.34
08*03*2015 02:14:13,712.92,1.76,19.32
08*03*2015 02:24:13,712.48,1.67,19.3
08*03*2015 02:34:13,711.98,1.63,19.28
08*03*2015 02:44:13,711.47,1.61,19.26
08*03*2015 02:54:13,710.99,1.62,19.24
08*03*2015 03:04:13,710.48,1.59,19.22
08*03*2015 03:14:13,710.01,1.59,19.2
08*03*2015 03:24:13,709.69,1.63,19.19
08*03*2015 03:34:13,709.31,1.61,19.17
08*03*2015 03:44:13,708.88,1.57,19.15
08*03*2015 03:54:13,708.37,1.52,19.14
08*03*2015 04:04:13,707.93,1.54,19.12
08*03*2015 04:14:13,707.39,1.5,19.11
08*03*2015 04:24:13,706.95,1.52,19.09
08*03*2015 04:34:13,706.51,1.49,19.08
08*03*2015 04:44:13,706.11,1.51,19.06
08*03*2015 04:54:13,705.68,1.51,19.05
08*03*2015 05:04:13,705.26,1.49,19.03
08*03*2015 05:14:13,704.8,1.47,19.02
08*03*2015 05:24:13,704.39,1.48,19
08*03*2015 05:34:13,703.93,1.45,18.99
08*03*2015 05:44:13,703.42,1.46,18.97
08*03*2015 05:54:13,702.94,1.46,18.96
08*03*2015 06:04:13,702.54,1.47,18.94
08*03*2015 06:14:13,702.12,1.44,18.93
08*03*2015 06:24:13,701.64,1.47,18.92
08*03*2015 06:34:13,701.18,1.45,18.9
08*03*2015 06:44:13,700.8,1.45,18.89
08*03*2015 06:54:13,700.51,1.44,18.87
08*03*2015 07:04:13,700.11,1.44,18.86
08*03*2015 07:14:13,699.86,1.45,18.84
08*03*2015 07:24:13,699.52,1.43,18.83
08*03*2015 07:34:13,699.24,1.44,18.81
08*03*2015 07:44:13,698.92,1.43,18.8
08*03*2015 07:54:13,698.63,1.43,18.79
08*03*2015 08:04:13,698.29,1.42,18.77
08*03*2015 08:14:13,697.91,1.42,18.76
08*03*2015 08:24:13,697.56,1.42,18.75
08*03*2015 08:34:13,697.26,1.43,18.74
08*03*2015 08:44:13,696.83,1.42,18.73
08*03*2015 08:54:13,696.48,1.43,18.72
08*03*2015 09:04:13,696.2,1.4,18.72
08*03*2015 09:14:13,695.87,1.41,18.71
08*03*2015 09:24:13,695.5,1.39,18.71
08*03*2015 09:34:13,695.29,1.41,18.71
08*03*2015 09:44:13,694.87,1.37,18.71
08*03*2015 09:54:13,694.5,1.48,18.71
08*03*2015 10:04:13,694.07,1.39,18.71
08*03*2015 10:14:13,693.78,1.4,18.71
08*03*2015 10:24:13,693.37,1.39,18.71
08*03*2015 10:34:13,692.95,1.38,18.72
08*03*2015 10:44:13,692.43,1.37,18.72
08*03*2015 10:54:13,691.96,1.39,18.73
08*03*2015 11:04:13,691.65,1.38,18.73
08*03*2015 11:14:13,691.08,1.37,18.74
08*03*2015 11:24:13,690.68,1.39,18.75
08*03*2015 11:34:13,690.25,1.4,18.76
08*03*2015 11:44:13,689.65,1.38,18.77
08*03*2015 11:54:13,689.21,1.37,18.78
08*03*2015 12:04:13,688.69,1.39,18.79
08*03*2015 12:14:13,688.16,1.38,18.81
08*03*2015 12:24:13,687.75,1.36,18.82
08*03*2015 12:34:13,687.16,1.36,18.84
08*03*2015 12:44:13,686.66,1.38,18.85
08*03*2015 12:54:13,686.09,1.38,18.87
08*03*2015 13:04:13,685.46,1.38,18.89
08*03*2015 13:14:13,684.96,1.36,18.91
08*03*2015 13:24:13,684.41,1.36,18.93
08*03*2015 13:34:13,683.95,1.37,18.96
08*03*2015 13:44:13,683.57,1.37,19
08*03*2015 13:54:13,682.98,1.35,19.04
08*03*2015 14:04:13,682.28,1.37,19.1
08*03*2015 14:14:13,681.74,1.36,19.17
08*03*2015 14:24:13,681.14,1.37,19.26
08*03*2015 14:34:13,680.4,1.36,19.37
08*03*2015 14:44:13,679.38,1.37,19.49
08*03*2015 14:54:13,678.69,1.36,19.63
08*03*2015 15:04:13,677.93,1.37,19.77
08*03*2015 15:14:13,676.76,1.36,19.94
08*03*2015 15:24:13,675.98,1.37,20.13
08*03*2015 15:34:13,674.86,1.36,20.34
08*03*2015 15:44:13,673.81,1.37,20.56
08*03*2015 15:54:13,672.92,1.37,20.78
08*03*2015 16:04:13,672.12,1.39,21
08*03*2015 16:14:13,671.61,1.38,21.24
08*03*2015 16:24:13,670.68,1.38,21.46
08*03*2015 16:34:13,669.31,1.38,21.68
08*03*2015 16:44:13,668.07,1.4,21.89
08*03*2015 16:54:13,666.86,1.39,22.09
08*03*2015 17:04:13,665.97,1.39,22.27
08*03*2015 17:14:13,665.23,1.4,22.44
08*03*2015 17:24:13,664.43,1.4,22.62
08*03*2015 17:34:13,663.46,1.4,22.81
08*03*2015 17:44:13,662.55,1.4,23
08*03*2015 17:54:13,661.71,1.4,23.2
08*03*2015 18:04:13,660.84,1.4,23.38
08*03*2015 18:14:13,660.28,1.42,23.51
08*03*2015 18:24:13,660.02,1.41,23.54
08*03*2015 18:34:13,659.83,1.42,23.53
08*03*2015 18:44:13,659.78,1.42,23.47
08*03*2015 18:54:13,659.71,1.41,23.38
08*03*2015 19:04:13,659.57,1.42,23.28
08*03*2015 19:14:13,659.52,1.41,23.17
08*03*2015 19:24:13,659.53,1.41,23.05
08*03*2015 19:34:13,659.7,1.41,22.92
08*03*2015 19:44:13,660.12,1.41,22.8
08*03*2015 19:54:13,660.26,1.4,22.68
08*03*2015 20:04:13,660.52,1.4,22.55
08*03*2015 20:14:13,660.08,1.39,22.43
08*03*2015 20:24:13,659.91,1.4,22.3
08*03*2015 20:34:13,660.18,1.39,22.18
08*03*2015 20:44:13,659.9,1.39,22.06
08*03*2015 20:54:13,659.93,1.38,21.95
08*03*2015 21:04:13,660.17,1.39,21.84
08*03*2015 21:14:13,660.39,1.38,21.74
08*03*2015 21:24:13,660.68,1.38,21.64
08*03*2015 21:34:13,660.6,1.38,21.54
08*03*2015 21:44:13,660.35,1.39,21.45
08*03*2015 21:54:13,660.26,1.38,21.36
08*03*2015 22:04:13,659.9,1.38,21.28
08*03*2015 22:14:13,659.85,1.38,21.2
08*03*2015 22:24:13,659.74,1.38,21.13
08*03*2015 22:34:13,659.75,1.37,21.06
08*03*2015 22:44:13,659.69,1.37,20.99
08*03*2015 22:54:13,659.59,1.37,20.93
08*03*2015 23:04:13,659.57,1.38,20.88
08*03*2015 23:14:13,659.46,1.37,20.82
08*03*2015 23:24:13,659.02,1.37,20.77
08*03*2015 23:34:13,658.9,1.37,20.72
08*03*2015 23:44:13,658.76,1.37,20.67
08*03*2015 23:54:13,658.72,1.37,20.63
09*03*2015 00:04:13,658.45,1.37,20.59
09*03*2015 00:14:13,658.18,1.36,20.55
09*03*2015 00:24:13,658.01,1.37,20.51
09*03*2015 00:34:13,657.98,1.36,20.47
09*03*2015 00:44:13,657.79,1.36,20.44
09*03*2015 00:54:13,657.56,1.36,20.41
09*03*2015 01:04:13,657.36,1.36,20.37
09*03*2015 01:14:13,657.2,1.37,20.35
09*03*2015 01:24:13,657.05,1.36,20.32
09*03*2015 01:34:13,657.03,1.36,20.29
09*03*2015 01:44:13,656.91,1.36,20.26
09*03*2015 01:54:13,656.89,1.36,20.23
09*03*2015 02:04:13,656.61,1.36,20.21
09*03*2015 02:14:13,656.48,1.36,20.18
09*03*2015 02:24:13,656.28,1.36,20.16
09*03*2015 02:34:13,656.02,1.36,20.13
09*03*2015 02:44:13,656.08,1.36,20.1
09*03*2015 02:54:13,655.94,1.36,20.08
09*03*2015 03:04:13,655.47,1.36,20.06
09*03*2015 03:14:13,655.07,1.35,20.03
09*03*2015 03:24:13,654.48,1.36,20
09*03*2015 03:34:13,654.5,1.35,19.98
09*03*2015 03:44:13,654.27,1.36,19.96
09*03*2015 03:54:13,653.78,1.36,19.94
09*03*2015 04:04:13,653.6,1.35,19.92
09*03*2015 04:14:13,653.41,1.34,19.89
09*03*2015 04:24:13,653.18,1.35,19.87
09*03*2015 04:34:13,652.85,1.35,19.85
09*03*2015 04:44:13,652.61,1.35,19.83
09*03*2015 04:54:13,652.54,1.36,19.8
09*03*2015 05:04:13,652.11,1.35,19.78
09*03*2015 05:14:13,651.68,1.35,19.76
09*03*2015 05:24:13,651.36,1.34,19.74
09*03*2015 05:34:13,651.07,1.35,19.72
09*03*2015 05:44:13,650.75,1.35,19.7
09*03*2015 05:54:13,650.37,1.34,19.68
09*03*2015 06:04:13,649.97,1.35,19.66
09*03*2015 06:14:13,649.65,1.35,19.64
09*03*2015 06:24:13,649.4,1.34,19.63
09*03*2015 06:34:13,649.17,1.35,19.61
09*03*2015 06:44:13,648.89,1.35,19.59
09*03*2015 06:54:13,648.45,1.35,19.58
09*03*2015 07:04:13,648.35,1.35,19.57
09*03*2015 07:14:13,648.35,1.34,19.56
09*03*2015 07:24:13,647.96,1.35,19.55
09*03*2015 07:34:13,647.77,1.35,19.54
09*03*2015 07:44:13,647.52,1.35,19.54
09*03*2015 07:54:13,647.34,1.34,19.53
09*03*2015 08:04:13,647.22,1.36,19.53
09*03*2015 08:14:13,646.86,1.35,19.52
09*03*2015 08:24:13,646.65,1.34,19.51
09*03*2015 08:34:13,646.49,1.35,19.51
09*03*2015 08:44:13,646.39,1.29,19.51
09*03*2015 08:54:13,644.81,1.39,19.59
09*03*2015 09:04:13,644.28,1.48,19.69
09*03*2015 09:14:13,643.76,1.46,19.73
09*03*2015 09:24:13,643.5,1.4,19.74
09*03*2015 09:34:13,643.07,1.46,19.74
09*03*2015 09:44:13,642.62,1.47,19.73
09*03*2015 09:54:13,642.52,1.35,19.73
09*03*2015 10:04:13,642.15,1.45,19.71
09*03*2015 10:14:13,641.93,1.46,19.71
09*03*2015 10:24:13,641.66,1.45,19.7
09*03*2015 10:34:13,641.06,1.44,19.69
09*03*2015 10:44:13,640.81,1.47,19.69
09*03*2015 10:54:13,641.35,1.35,19.7
09*03*2015 11:04:13,641.05,1.33,19.7
09*03*2015 11:14:13,640.58,1.34,19.71
09*03*2015 11:24:13,640.06,1.35,19.72
09*03*2015 11:34:13,639.64,1.41,19.73
09*03*2015 11:44:13,639.25,1.34,19.75
09*03*2015 11:54:13,638.86,1.35,19.76
09*03*2015 12:04:13,638.84,1.3,19.77
09*03*2015 12:14:13,638.44,1.34,19.77
09*03*2015 12:24:13,637.97,1.36,19.78
09*03*2015 12:34:13,637.73,1.35,19.78
09*03*2015 12:44:13,637.23,1.37,19.78
09*03*2015 12:54:13,636.81,1.35,19.79
09*03*2015 13:04:13,636.4,1.39,19.79
09*03*2015 13:14:13,635.68,1.34,19.8
09*03*2015 13:24:13,635.28,1.34,19.81
09*03*2015 13:34:13,635.07,1.34,19.82
09*03*2015 13:44:13,634.67,1.39,19.83
09*03*2015 13:54:13,634.12,1.35,19.84
09*03*2015 14:04:13,633.87,1.34,19.85
09*03*2015 14:14:13,633.31,1.36,19.87
09*03*2015 14:24:13,632.79,1.39,19.88
09*03*2015 14:34:13,632.63,1.34,19.89
09*03*2015 14:44:13,631.7,1.34,19.91
09*03*2015 14:54:13,631.32,1.35,19.92
09*03*2015 15:04:13,630.91,1.35,19.93
09*03*2015 15:14:13,630.47,1.34,19.95
09*03*2015 15:24:13,630.12,1.35,19.96
09*03*2015 15:34:13,629.7,1.35,19.97
09*03*2015 15:44:13,629.21,1.35,19.99
09*03*2015 15:54:13,628.9,1.35,20
09*03*2015 16:04:13,628.7,1.35,20.02
09*03*2015 16:14:13,628.38,1.34,20.04
09*03*2015 16:24:13,628.11,1.3,20.05
09*03*2015 16:34:13,627.61,1.35,20.09
09*03*2015 16:44:13,627.39,1.35,20.11
09*03*2015 16:54:13,626.92,1.29,20.12
09*03*2015 17:04:13,626.36,1.35,20.13
09*03*2015 17:14:13,626,1.27,20.14
09*03*2015 17:24:13,625.53,1.35,20.16
09*03*2015 17:34:13,625.15,1.33,20.16
09*03*2015 17:44:13,624.88,1.28,20.16
09*03*2015 17:54:13,624.59,1.33,20.16
09*03*2015 18:04:13,624.28,1.3,20.15
09*03*2015 18:14:13,623.98,1.36,20.14
09*03*2015 18:24:13,623.77,1.33,20.12
09*03*2015 18:34:13,623.64,1.37,20.1
09*03*2015 18:44:13,623.43,1.34,20.08
09*03*2015 18:54:13,623.32,1.34,20.06
09*03*2015 19:04:13,623.02,1.33,20.04
09*03*2015 19:14:13,622.82,1.32,20.02
09*03*2015 19:24:13,622.34,1.34,20
09*03*2015 19:34:13,622.06,1.34,19.98
09*03*2015 19:44:13,621.78,1.34,19.96
09*03*2015 19:54:13,621.54,1.34,19.94
09*03*2015 20:04:13,621.31,1.34,19.92
09*03*2015 20:14:13,621.12,1.34,19.9
09*03*2015 20:24:13,620.66,1.33,19.88
09*03*2015 20:34:13,620.32,1.33,19.86
09*03*2015 20:44:13,620.05,1.33,19.84
09*03*2015 20:54:13,619.84,1.33,19.82
09*03*2015 21:04:13,619.62,1.33,19.8
09*03*2015 21:14:13,619.43,1.33,19.78
09*03*2015 21:24:13,619.41,1.33,19.77
09*03*2015 21:34:13,619.25,1.33,19.75
09*03*2015 21:44:13,619.06,1.33,19.73
09*03*2015 21:54:13,618.83,1.33,19.71
09*03*2015 22:04:13,618.64,1.33,19.7
09*03*2015 22:14:13,618.42,1.32,19.68
09*03*2015 22:24:13,618.18,1.32,19.67
09*03*2015 22:34:13,617.87,1.33,19.65
09*03*2015 22:44:13,617.66,1.32,19.64
09*03*2015 22:54:13,617.4,1.32,19.62
09*03*2015 23:04:13,617.14,1.33,19.61
09*03*2015 23:14:13,616.92,1.33,19.6
09*03*2015 23:24:13,616.71,1.33,19.59
09*03*2015 23:34:13,616.4,1.33,19.58
09*03*2015 23:44:13,616.24,1.32,19.56
09*03*2015 23:54:13,616.19,1.33,19.55
10*03*2015 00:04:13,616.06,1.33,19.54
10*03*2015 00:14:13,615.77,1.33,19.53
10*03*2015 00:24:13,615.59,1.32,19.52
10*03*2015 00:34:13,615.32,1.32,19.51
10*03*2015 00:44:13,615.15,1.32,19.5
10*03*2015 00:54:13,614.92,1.32,19.49
10*03*2015 01:04:13,614.67,1.32,19.48
10*03*2015 01:14:13,614.52,1.32,19.48
10*03*2015 01:24:13,614.3,1.32,19.47
10*03*2015 01:34:13,614.03,1.32,19.46
10*03*2015 01:44:13,613.9,1.32,19.46
10*03*2015 01:54:13,613.54,1.32,19.45
10*03*2015 02:04:13,613.4,1.33,19.44
10*03*2015 02:14:13,612.88,1.32,19.44
10*03*2015 02:24:13,612.66,1.32,19.43
10*03*2015 02:34:13,612.46,1.32,19.42
10*03*2015 02:44:13,612.27,1.32,19.42
10*03*2015 02:54:13,612.05,1.32,19.41
10*03*2015 03:04:13,611.85,1.33,19.41
10*03*2015 03:14:13,611.57,1.32,19.4
10*03*2015 03:24:13,611.26,1.32,19.4
10*03*2015 03:34:13,610.91,1.33,19.39
10*03*2015 03:44:13,610.54,1.33,19.39
10*03*2015 03:54:13,610.29,1.32,19.38
10*03*2015 04:04:13,610.08,1.32,19.38
10*03*2015 04:14:13,609.81,1.33,19.38
10*03*2015 04:24:13,609.6,1.32,19.37
10*03*2015 04:34:13,609.41,1.32,19.37
10*03*2015 04:44:13,609.3,1.32,19.36
10*03*2015 04:54:13,609.12,1.32,19.36
10*03*2015 05:04:13,608.89,1.31,19.36
10*03*2015 05:14:13,608.73,1.32,19.35
10*03*2015 05:24:13,608.37,1.32,19.35
10*03*2015 05:34:13,608.01,1.32,19.35
10*03*2015 05:44:13,607.67,1.32,19.34
10*03*2015 05:54:13,607.12,1.32,19.34
10*03*2015 06:04:13,606.76,1.32,19.34
10*03*2015 06:14:13,606.53,1.32,19.34
10*03*2015 06:24:13,606.09,1.32,19.34
10*03*2015 06:34:13,605.51,1.32,19.34
10*03*2015 06:44:13,604.84,1.32,19.34
10*03*2015 06:54:13,604.46,1.33,19.34
10*03*2015 07:04:13,604.01,1.33,19.34
10*03*2015 07:14:13,603.72,1.32,19.35
10*03*2015 07:24:13,603.38,1.32,19.36
10*03*2015 07:34:13,603.05,1.33,19.36
10*03*2015 07:44:13,602.69,1.33,19.37
10*03*2015 07:54:13,602.47,1.33,19.37
10*03*2015 08:04:13,602.12,1.32,19.37
10*03*2015 08:14:13,601.76,1.33,19.37
10*03*2015 08:24:13,601.55,1.3,19.37
10*03*2015 08:34:13,601.14,1.34,19.37
10*03*2015 08:44:13,600.9,1.26,19.37
10*03*2015 08:54:13,600.4,1.32,19.39
10*03*2015 09:04:13,599.71,1.36,19.52
10*03*2015 09:14:13,599.26,1.31,19.57
10*03*2015 09:24:13,598.86,1.32,19.6
10*03*2015 09:34:13,598.35,1.32,19.63
10*03*2015 09:44:13,597.87,1.32,19.65
10*03*2015 09:54:13,597.15,1.33,19.67
10*03*2015 10:04:13,597,1.32,19.69
10*03*2015 10:14:13,596.62,1.32,19.71
10*03*2015 10:24:13,595.97,1.32,19.73
10*03*2015 10:34:13,595.45,1.32,19.76
10*03*2015 10:44:13,594.89,1.32,19.79
10*03*2015 10:54:13,594.49,1.33,19.82
10*03*2015 11:04:13,593.89,1.33,19.85
10*03*2015 11:14:13,593.21,1.33,19.88
10*03*2015 11:24:13,592.71,1.32,19.89
10*03*2015 11:34:13,592.35,1.34,19.9
10*03*2015 11:44:13,591.81,1.3,19.92
10*03*2015 11:54:13,591.43,1.28,19.94
10*03*2015 12:04:13,590.73,1.36,19.96
10*03*2015 12:14:13,590.21,1.36,19.97
10*03*2015 12:24:13,589.88,1.32,19.98
10*03*2015 12:34:13,589.24,1.33,19.99
10*03*2015 12:44:13,588.75,1.32,20
10*03*2015 12:54:13,588.37,1.32,20.01
10*03*2015 13:04:13,587.99,1.3,20.02
10*03*2015 13:14:13,587.34,1.33,20.04
10*03*2015 13:24:13,586.82,1.31,20.06
10*03*2015 13:34:13,586.26,1.32,20.08
10*03*2015 13:44:13,585.71,1.35,20.1
10*03*2015 13:54:13,585.21,1.3,20.14
10*03*2015 14:04:13,584.72,1.35,20.18
10*03*2015 14:14:13,584.05,1.31,20.23
10*03*2015 14:24:13,583.52,1.34,20.29
10*03*2015 14:34:13,582.88,1.37,20.35
10*03*2015 14:44:13,582.19,1.33,20.43
10*03*2015 14:54:13,581.45,1.36,20.53
10*03*2015 15:04:13,580.76,1.25,20.64
10*03*2015 15:14:13,579.71,1.33,20.77
10*03*2015 15:24:13,578.78,1.31,20.92
10*03*2015 15:34:13,577.77,1.32,21.1
10*03*2015 15:44:13,576.74,1.33,21.29
10*03*2015 15:54:13,575.61,1.31,21.49
10*03*2015 16:04:13,574.53,1.32,21.7
10*03*2015 16:14:13,573.53,1.34,21.91
10*03*2015 16:24:13,571.06,1.45,22.15
10*03*2015 16:34:13,569.96,1.44,22.39
10*03*2015 16:44:13,568.79,1.43,22.59
10*03*2015 16:54:13,567.95,1.39,22.75
10*03*2015 17:04:13,567.16,1.37,22.85
10*03*2015 17:14:13,566.39,1.44,22.93
10*03*2015 17:24:13,565.93,1.36,22.98
10*03*2015 17:34:13,565.23,1.41,23.03
10*03*2015 17:44:13,564.79,1.47,23.07
10*03*2015 17:54:13,564.08,1.42,23.13
10*03*2015 18:04:13,563.67,1.32,23.18
10*03*2015 18:14:13,563.23,1.4,23.19
10*03*2015 18:24:13,562.84,1.4,23.16
10*03*2015 18:34:13,562.61,1.41,23.1
10*03*2015 18:44:13,562.51,1.4,23.02
10*03*2015 18:54:13,562.43,1.4,22.93
10*03*2015 19:04:13,562.34,1.4,22.84
10*03*2015 19:14:13,562.34,1.4,22.74
10*03*2015 19:24:13,562.25,1.4,22.63
10*03*2015 19:34:13,562.36,1.39,22.53
10*03*2015 19:44:13,562.08,1.4,22.42
10*03*2015 19:54:13,562.14,1.38,22.32
10*03*2015 20:04:13,562.03,1.39,22.21
10*03*2015 20:14:13,562.05,1.38,22.1
10*03*2015 20:24:13,561.94,1.38,22
10*03*2015 20:34:13,562,1.38,21.9
10*03*2015 20:44:13,561.93,1.37,21.8
10*03*2015 20:54:13,562.87,1.27,21.7
10*03*2015 21:04:13,562.66,1.27,21.61
10*03*2015 21:14:13,562.48,1.27,21.52
10*03*2015 21:24:13,562.22,1.27,21.43
10*03*2015 21:34:13,561.98,1.26,21.34
10*03*2015 21:44:13,561.83,1.26,21.26
10*03*2015 21:54:13,561.78,1.26,21.18
10*03*2015 22:04:13,561.64,1.26,21.1
10*03*2015 22:14:13,561.31,1.26,21.02
10*03*2015 22:24:13,560.96,1.26,20.94
10*03*2015 22:34:13,560.36,1.25,20.87
10*03*2015 22:44:13,559.72,1.25,20.81
10*03*2015 22:54:13,558.94,1.25,20.74
10*03*2015 23:04:13,558.15,1.24,20.68
10*03*2015 23:14:13,557.29,1.25,20.62
10*03*2015 23:24:13,556.31,1.25,20.56
10*03*2015 23:34:13,554.68,1.25,20.5
10*03*2015 23:44:13,552.91,1.25,20.44
10*03*2015 23:54:13,551.13,1.25,20.39
11*03*2015 00:04:13,549.17,1.25,20.34
11*03*2015 00:14:13,547.17,1.24,20.29
11*03*2015 00:24:13,544.88,1.24,20.24
11*03*2015 00:34:13,542.4,1.24,20.2
11*03*2015 00:44:13,539.66,1.24,20.15
11*03*2015 00:54:13,536.91,1.25,20.11
11*03*2015 01:04:13,534.12,1.24,20.06
11*03*2015 01:14:13,531.25,1.23,20.02
11*03*2015 01:24:13,528.34,1.24,19.98
11*03*2015 01:34:13,524.85,1.23,19.94
11*03*2015 01:44:13,521,1.23,19.9
11*03*2015 01:54:13,516.96,1.23,19.86
11*03*2015 02:04:13,511.95,1.23,19.83
11*03*2015 02:14:13,506.75,1.23,19.79
11*03*2015 02:24:13,501.27,1.23,19.75
11*03*2015 02:34:13,494.98,1.23,19.71
11*03*2015 02:44:13,487.64,1.23,19.68
11*03*2015 02:54:13,479.71,1.23,19.64
11*03*2015 03:04:13,471.23,1.22,19.6
11*03*2015 03:14:13,462.06,1.22,19.57
11*03*2015 03:24:13,452.2,1.23,19.53
11*03*2015 03:34:13,441.34,1.23,19.49
11*03*2015 03:44:13,428.51,1.22,19.46
11*03*2015 03:54:13,411.79,1.22,19.42
11*03*2015 04:04:13,394.91,1.22,19.39
11*03*2015 04:14:13,377.83,1.22,19.35
11*03*2015 04:24:13,360.32,1.22,19.32
11*03*2015 04:34:13,342.33,1.22,19.28
11*03*2015 04:44:13,324.45,1.23,19.24
11*03*2015 04:54:13,306.17,1.22,19.21
11*03*2015 05:04:13,286.55,1.22,19.17
11*03*2015 05:14:13,266.6,1.21,19.14
11*03*2015 05:24:13,246.12,1.21,19.1
11*03*2015 05:34:13,225.51,1.21,19.07
11*03*2015 05:44:13,204.62,1.21,19.03
11*03*2015 05:54:13,184.28,1.21,19
11*03*2015 06:04:13,164.29,1.21,18.96
11*03*2015 06:14:13,145.25,1.21,18.93
11*03*2015 06:24:13,127.11,1.21,18.9
11*03*2015 06:34:13,110.17,1.25,18.87
11*03*2015 06:44:13,94.27,1.21,18.84
11*03*2015 06:54:13,79.78,1.21,18.82
11*03*2015 07:04:13,66.78,1.2,18.8
11*03*2015 07:14:13,54.82,1.21,18.78
11*03*2015 07:24:13,44.49,1.15,18.77
11*03*2015 07:34:13,35.84,1.21,18.75
11*03*2015 07:44:13,28.69,1.21,18.74
11*03*2015 07:54:13,22.88,1.2,18.72
11*03*2015 08:04:13,18.32,1.23,18.7
11*03*2015 08:14:13,14.55,1.27,18.69
11*03*2015 08:24:13,11.62,1.26,18.67
11*03*2015 08:34:13,9.56,1.22,18.66
11*03*2015 08:44:13,7.79,1.12,18.66
11*03*2015 08:54:13,6.34,1.21,18.65
11*03*2015 09:04:13,4.99,1.35,18.72
11*03*2015 09:14:13,4.37,1.36,18.77
11*03*2015 09:24:13,3.79,1.31,18.79
11*03*2015 09:34:13,3.61,1.31,18.79
11*03*2015 09:44:13,3.39,1.32,18.79
11*03*2015 09:54:13,3.14,1.3,18.8
11*03*2015 10:04:13,3.11,1.3,18.8
11*03*2015 10:14:13,3.03,1.3,18.8
11*03*2015 10:24:13,2.79,1.32,18.8
11*03*2015 10:34:13,2.78,1.32,18.8
11*03*2015 10:44:13,2.67,1.3,18.8
11*03*2015 10:54:13,2.62,1.29,18.8
11*03*2015 11:04:13,2.53,1.31,18.81
