Parameter Name,Value
General Information,
Sample name:,44
Start of measurement:,19*03*2015 14:15:57
Stop of measurement:,07*04*2015 08:35:57
Duration of Measurements:,18 Days
Geometric Parameters,
Soil surface area [cm2]:,249
Soil column height [cm]:,5
Position lower tensiometer [cm]:,3.75
Position upper tensiometer [cm]:,1.25
HYPROP Parameters,
Measurement head net weight [g]:,358
Empty soil sampling ring weight [g]:,185.06
Air entry pressure upper tensiometer [bar]:,8.8
Air entry pressure lower tensiometer [bar]:,8.8
Density of solid substance [g/cm3]:,2.65
Statistical analysis,
Tensiometer [hPa]:,0.6
Scale [g]:,0.06
Sensor Unit Information,
Busnumber:,7
Subaddress:,1
Serial number:,760
Sensor unit name:,MY-HYPROP-MK
Firmware Version:,NaN
Scale Information,
Serial number:,
Scale name:,
Correction,
Volume correction [ml]:,0
Weight correction [g]:,0
Start/Stop Line,
Start,19*03*2015 14:15:57
Tension top Air Entry Point,01*04*2015 01:25:57
Tension bottom Air Entry Point,01*04*2015 14:15:57
Calculation of water contents,
Calculation of water contents,From dry soil weight [g]:
Initial water content [Vol%]:,0.400321255726029
Dry soil weight [g]:,333.2
Additional Soil Paramters,
Density [g/cm3]:,1.34
Porosity [-]:,0.49
Fitting Parameters,
INTERPOL,2
Tensiometer_Mean,2
Polynomial_degree,5
wtheta,1
wk,0.001
Fitting,
Model Description,PDI-variant of the bimodal constrained van Genuchten model 
Notes,
General data,
- Site coordinates,
- Sampling date,
- Site description,
- Soil type,
- Land use,
Soil physical data,
"- Texture (%clay, %silt, %sand)",
- Soil texture class,
- Sampling depth,
- Organic carbon content,
Sample preparation and handling,
- Initial saturation procedure,
"- Swelling handling (suppressed, not suppressed, under load)",
Date / Time,Tension bottom [hPa],Tension top [hPa],Temperature [°C]
29*03*2015 06:35:57,157.53,177.31,-99.9
29*03*2015 06:45:57,157.91,178.06,-99.9
29*03*2015 06:55:57,158.33,178.83,-99.9
29*03*2015 07:05:57,158.75,179.62,-99.9
29*03*2015 07:15:57,159.21,180.45,-99.9
29*03*2015 07:25:57,159.56,181.19,-99.9
29*03*2015 07:35:57,159.99,182,-99.9
29*03*2015 07:45:57,160.41,182.86,-99.9
29*03*2015 07:55:57,160.83,183.72,-99.9
29*03*2015 08:05:57,161.26,184.59,-99.9
29*03*2015 08:15:57,161.67,185.42,-99.9
29*03*2015 08:25:57,162.12,186.26,-99.9
29*03*2015 08:35:57,162.53,187.12,-99.9
29*03*2015 08:45:57,162.99,187.99,-99.9
29*03*2015 08:55:57,163.43,188.87,-99.9
29*03*2015 09:05:57,163.85,189.75,-99.9
29*03*2015 09:15:57,164.25,190.59,-99.9
29*03*2015 09:25:57,164.75,191.55,-99.9
29*03*2015 09:35:57,165.18,192.44,-99.9
29*03*2015 09:45:57,165.63,193.3,-99.9
29*03*2015 09:55:57,166.08,194.17,-99.9
29*03*2015 10:05:57,166.54,195.07,-99.9
29*03*2015 10:15:57,166.96,195.9,-99.9
29*03*2015 10:25:57,167.42,196.79,-99.9
29*03*2015 10:35:57,167.85,197.68,-99.9
29*03*2015 10:45:57,168.32,198.56,-99.9
29*03*2015 10:55:57,168.78,199.43,-99.9
29*03*2015 11:05:57,169.25,200.29,-99.9
29*03*2015 11:15:57,169.68,201.1,-99.9
29*03*2015 11:25:57,170.15,201.95,-99.9
29*03*2015 11:35:57,170.61,202.84,-99.9
29*03*2015 11:45:57,171.06,203.71,-99.9
29*03*2015 11:55:57,171.52,204.58,-99.9
29*03*2015 12:05:57,171.97,205.46,-99.9
29*03*2015 12:15:57,172.46,206.37,-99.9
29*03*2015 12:25:57,172.97,207.31,-99.9
29*03*2015 12:35:57,173.42,208.24,-99.9
29*03*2015 12:45:57,173.92,209.21,-99.9
29*03*2015 12:55:57,174.42,210.13,-99.9
29*03*2015 13:05:57,174.89,211.08,-99.9
29*03*2015 13:15:57,175.3,211.96,-99.9
29*03*2015 13:25:57,175.84,212.97,-99.9
29*03*2015 13:35:57,176.33,213.89,-99.9
29*03*2015 13:45:57,176.77,214.83,-99.9
29*03*2015 13:55:57,177.26,215.76,-99.9
29*03*2015 14:05:57,177.84,216.83,-99.9
29*03*2015 14:15:57,178.34,217.81,-99.9
29*03*2015 14:25:57,178.87,218.76,-99.9
29*03*2015 14:35:57,179.32,219.7,-99.9
29*03*2015 14:45:57,179.8,220.61,-99.9
29*03*2015 14:55:57,180.36,221.61,-99.9
29*03*2015 15:05:57,180.8,222.5,-99.9
29*03*2015 15:15:57,181.29,223.46,-99.9
29*03*2015 15:25:57,181.87,224.51,-99.9
29*03*2015 15:35:57,182.31,225.42,-99.9
29*03*2015 15:45:57,182.83,226.39,-99.9
29*03*2015 15:55:57,183.3,227.37,-99.9
29*03*2015 16:05:57,183.88,228.31,-99.9
29*03*2015 16:15:57,184.39,229.24,-99.9
29*03*2015 16:25:57,185.01,230.32,-99.9
29*03*2015 16:35:57,185.44,231.29,-99.9
29*03*2015 16:45:57,186.05,232.32,-99.9
29*03*2015 16:55:57,186.58,233.29,-99.9
29*03*2015 17:05:57,187.1,234.31,-99.9
29*03*2015 17:15:57,187.55,235.28,-99.9
29*03*2015 17:25:57,188.2,236.36,-99.9
29*03*2015 17:35:57,188.7,237.4,-99.9
29*03*2015 17:45:57,189.21,238.41,-99.9
29*03*2015 17:55:57,189.91,239.6,-99.9
29*03*2015 18:05:57,190.35,240.66,-99.9
29*03*2015 18:15:57,190.91,241.83,-99.9
29*03*2015 18:25:57,191.49,242.98,-99.9
29*03*2015 18:35:57,192.09,244.19,-99.9
29*03*2015 18:45:57,192.65,245.4,-99.9
29*03*2015 18:55:57,193.23,246.65,-99.9
29*03*2015 19:05:57,193.78,247.84,-99.9
29*03*2015 19:15:57,194.32,249.09,-99.9
29*03*2015 19:25:57,194.97,250.41,-99.9
29*03*2015 19:35:57,195.47,251.71,-99.9
29*03*2015 19:45:57,196.1,253.11,-99.9
29*03*2015 19:55:57,196.74,254.5,-99.9
29*03*2015 20:05:57,197.35,255.86,-99.9
29*03*2015 20:15:57,197.94,257.26,-99.9
29*03*2015 20:25:57,198.55,258.75,-99.9
29*03*2015 20:35:57,199.15,260.27,-99.9
29*03*2015 20:45:57,199.78,261.8,-99.9
29*03*2015 20:55:57,200.36,263.23,-99.9
29*03*2015 21:05:57,201.02,264.78,-99.9
29*03*2015 21:15:57,201.66,266.35,-99.9
29*03*2015 21:25:57,202.31,267.91,-99.9
29*03*2015 21:35:57,202.93,269.42,-99.9
29*03*2015 21:45:57,203.62,271.02,-99.9
29*03*2015 21:55:57,204.3,272.67,-99.9
29*03*2015 22:05:57,204.82,274.33,-99.9
29*03*2015 22:15:57,205.58,276.09,-99.9
29*03*2015 22:25:57,206.26,277.89,-99.9
29*03*2015 22:35:57,206.96,279.7,-99.9
29*03*2015 22:45:57,207.66,281.63,-99.9
29*03*2015 22:55:57,208.39,283.62,-99.9
29*03*2015 23:05:57,209.09,285.69,-99.9
29*03*2015 23:15:57,209.83,287.78,-99.9
29*03*2015 23:25:57,210.55,289.89,-99.9
29*03*2015 23:35:57,211.28,292.11,-99.9
29*03*2015 23:45:57,211.92,294.29,-99.9
29*03*2015 23:55:57,212.7,296.69,-99.9
30*03*2015 00:05:57,213.48,299,-99.9
30*03*2015 00:15:57,214.25,301.44,-99.9
30*03*2015 00:25:57,215,303.83,-99.9
30*03*2015 00:35:57,215.75,306.23,-99.9
30*03*2015 00:45:57,216.53,308.65,-99.9
30*03*2015 00:55:57,217.27,311.06,-99.9
30*03*2015 01:05:57,218.09,313.55,-99.9
30*03*2015 01:15:57,218.84,316.08,-99.9
30*03*2015 01:25:57,219.66,318.68,-99.9
30*03*2015 01:35:57,220.44,321.26,-99.9
30*03*2015 01:45:57,221.25,323.85,-99.9
30*03*2015 01:55:57,222.08,326.56,-99.9
30*03*2015 02:05:57,222.88,329.27,-99.9
30*03*2015 02:15:57,223.69,332.07,-99.9
30*03*2015 02:25:57,224.51,334.83,-99.9
30*03*2015 02:35:57,225.34,337.68,-99.9
30*03*2015 02:45:57,226.16,340.57,-99.9
30*03*2015 02:55:57,227.01,343.48,-99.9
30*03*2015 03:05:57,227.85,346.49,-99.9
30*03*2015 03:15:57,228.69,349.55,-99.9
30*03*2015 03:25:57,229.55,352.7,-99.9
30*03*2015 03:35:57,230.39,355.79,-99.9
30*03*2015 03:45:57,231.3,358.95,-99.9
30*03*2015 03:55:57,232.18,362.23,-99.9
30*03*2015 04:05:57,233.05,365.48,-99.9
30*03*2015 04:15:57,233.93,368.81,-99.9
30*03*2015 04:25:57,234.86,372.19,-99.9
30*03*2015 04:35:57,235.75,375.68,-99.9
30*03*2015 04:45:57,236.68,379.18,-99.9
30*03*2015 04:55:57,237.6,382.79,-99.9
30*03*2015 05:05:57,238.54,386.44,-99.9
30*03*2015 05:15:57,239.48,390.16,-99.9
30*03*2015 05:25:57,240.4,394.01,-99.9
30*03*2015 05:35:57,241.38,397.95,-99.9
30*03*2015 05:45:57,242.32,401.88,-99.9
30*03*2015 05:55:57,243.3,405.92,-99.9
30*03*2015 06:05:57,244.27,409.96,-99.9
30*03*2015 06:15:57,245.25,414.05,-99.9
30*03*2015 06:25:57,246.26,418.17,-99.9
30*03*2015 06:35:57,247.25,422.5,-99.9
30*03*2015 06:45:57,248.26,426.93,-99.9
30*03*2015 06:55:57,249.28,431.5,-99.9
30*03*2015 07:05:57,250.29,436.08,-99.9
30*03*2015 07:15:57,251.3,440.82,-99.9
30*03*2015 07:25:57,252.34,445.48,-99.9
30*03*2015 07:35:57,253.34,450.06,-99.9
30*03*2015 07:45:57,254.35,454.62,-99.9
30*03*2015 07:55:57,255.35,459.11,-99.9
30*03*2015 08:05:57,256.37,463.6,-99.9
30*03*2015 08:15:57,257.48,468.17,-99.9
30*03*2015 08:25:57,258.46,472.74,-99.9
30*03*2015 08:35:57,259.52,477.59,-99.9
30*03*2015 08:45:57,260.63,482.5,-99.9
30*03*2015 08:55:57,261.73,487.45,-99.9
30*03*2015 09:05:57,261.2,488.86,17.03
30*03*2015 09:15:57,262.3,494.14,17.14
30*03*2015 09:25:57,263.42,500.92,17.17
30*03*2015 09:35:57,264.55,508.05,17.21
30*03*2015 09:45:57,265.71,515.68,17.24
30*03*2015 09:55:57,266.89,523.62,17.24
30*03*2015 10:05:57,268.06,531.83,17.24
30*03*2015 10:15:57,269.32,540.84,17.24
30*03*2015 10:25:57,270.54,550.13,17.21
30*03*2015 10:35:57,271.74,560.02,17.21
30*03*2015 10:45:57,273.06,570.13,17.17
30*03*2015 10:55:57,274.37,581.09,17.17
30*03*2015 11:05:57,275.65,592.3,17.14
30*03*2015 11:15:57,276.88,604.13,17.14
30*03*2015 11:25:57,278.1,616.37,17.1
30*03*2015 11:35:57,279.54,629.05,17.14
30*03*2015 11:45:57,280.91,642.35,17.14
30*03*2015 11:55:57,282.18,656.11,17.1
30*03*2015 12:05:57,283.57,670.45,17.1
30*03*2015 12:15:57,284.96,685.7,17.1
30*03*2015 12:25:57,286.34,701.51,17.1
30*03*2015 12:35:57,287.72,718.03,17.1
30*03*2015 12:45:57,289.18,735.34,17.1
30*03*2015 12:55:57,290.47,753.11,17.1
30*03*2015 13:05:57,291.93,771.76,17.1
30*03*2015 13:15:57,293.39,790.78,17.1
30*03*2015 13:25:57,294.81,810.49,17.1
30*03*2015 13:35:57,296.34,831.48,17.14
30*03*2015 13:45:57,297.79,853.21,17.17
30*03*2015 13:55:57,299.25,875.68,17.14
30*03*2015 14:05:57,300.83,900.07,17.14
30*03*2015 14:15:57,302.4,925.65,17.17
30*03*2015 14:25:57,303.92,952.08,17.17
30*03*2015 14:35:57,305.5,979.55,17.17
30*03*2015 14:45:57,307.07,1008.85,17.21
30*03*2015 14:55:57,308.63,1038.55,17.24
30*03*2015 15:05:57,310.25,1070.09,17.27
30*03*2015 15:15:57,311.86,1103.29,17.27
30*03*2015 15:25:57,312.94,1133.26,17.31
30*03*2015 15:35:57,314.58,1169.44,17.45
30*03*2015 15:45:57,316.22,1210.35,17.51
30*03*2015 15:55:57,318,1252.3,17.58
30*03*2015 16:05:57,319.72,1296.56,17.62
30*03*2015 16:15:57,321.47,1341.8,17.65
30*03*2015 16:25:57,323.22,1388.54,17.68
30*03*2015 16:35:57,324.98,1437.84,17.75
30*03*2015 16:45:57,326.83,1492.17,17.82
30*03*2015 16:55:57,328.76,952.92,17.86
30*03*2015 17:05:57,330.58,943.47,17.86
30*03*2015 17:15:57,332.52,945.3,17.92
30*03*2015 17:25:57,334.44,948.21,17.92
30*03*2015 17:35:57,336.31,948.88,17.99
30*03*2015 17:45:57,338.27,947.02,18.03
30*03*2015 17:55:57,340.22,940.31,18.09
30*03*2015 18:05:57,342.31,928.64,18.16
30*03*2015 18:15:57,344.45,914.69,18.2
30*03*2015 18:25:57,346.69,902.13,18.23
30*03*2015 18:35:57,348.96,892.24,18.23
30*03*2015 18:45:57,351.27,885.45,18.23
30*03*2015 18:55:57,353.64,881.13,18.23
30*03*2015 19:05:57,356.02,877.6,18.23
30*03*2015 19:15:57,358.4,877.65,18.23
30*03*2015 19:25:57,360.89,878.78,18.23
30*03*2015 19:35:57,363.37,880.57,18.2
30*03*2015 19:45:57,365.9,885.31,18.2
30*03*2015 19:55:57,368.49,885.63,18.2
30*03*2015 20:05:57,370.99,888.07,18.16
30*03*2015 20:15:57,373.73,890.16,18.16
30*03*2015 20:25:57,376.41,893.7,18.16
30*03*2015 20:35:57,379.1,896.13,18.13
30*03*2015 20:45:57,381.9,900.64,18.13
30*03*2015 20:55:57,384.7,901.16,18.13
30*03*2015 21:05:57,387.57,902.95,18.13
30*03*2015 21:15:57,390.46,906.89,18.09
30*03*2015 21:25:57,393.19,908.92,18.06
30*03*2015 21:35:57,396.39,910.77,18.06
30*03*2015 21:45:57,399.41,912.31,18.03
30*03*2015 21:55:57,402.45,913.72,18.03
30*03*2015 22:05:57,405.58,914.77,18.03
30*03*2015 22:15:57,408.71,915.98,17.99
30*03*2015 22:25:57,411.91,917.09,17.99
30*03*2015 22:35:57,415.09,918.27,17.96
30*03*2015 22:45:57,418.39,919.01,17.96
30*03*2015 22:55:57,421.72,919.99,17.96
30*03*2015 23:05:57,425.05,920.91,17.92
30*03*2015 23:15:57,428.44,921.75,17.89
30*03*2015 23:25:57,431.87,922.34,17.86
30*03*2015 23:35:57,435.41,923.24,17.89
30*03*2015 23:45:57,438.95,923.88,17.89
30*03*2015 23:55:57,442.49,924.4,17.86
31*03*2015 00:05:57,446.13,924.94,17.86
31*03*2015 00:15:57,449.8,925.58,17.82
31*03*2015 00:25:57,453.44,926.04,17.82
31*03*2015 00:35:57,457.22,926.58,17.79
31*03*2015 00:45:57,461.05,927.15,17.79
31*03*2015 00:55:57,464.85,927.74,17.75
31*03*2015 01:05:57,468.73,927.73,17.75
31*03*2015 01:15:57,472.61,928.18,17.72
31*03*2015 01:25:57,476.61,928.86,17.72
31*03*2015 01:35:57,480.73,929.15,17.72
31*03*2015 01:45:57,484.7,929.41,17.72
31*03*2015 01:55:57,488.77,929.63,17.72
31*03*2015 02:05:57,492.86,929.65,17.72
31*03*2015 02:15:57,497.05,930.23,17.72
31*03*2015 02:25:57,501.38,930.65,17.72
31*03*2015 02:35:57,505.6,930.67,17.72
31*03*2015 02:45:57,509.81,930.42,17.72
31*03*2015 02:55:57,514.28,930.44,17.75
31*03*2015 03:05:57,518.71,930.16,17.79
31*03*2015 03:15:57,523.2,929.82,17.79
31*03*2015 03:25:57,527.73,929.68,17.79
31*03*2015 03:35:57,532.31,929.12,17.79
31*03*2015 03:45:57,536.99,928.75,17.75
31*03*2015 03:55:57,541.82,928.53,17.82
31*03*2015 04:05:57,546.64,928.55,17.79
31*03*2015 04:15:57,551.47,928.43,17.79
31*03*2015 04:25:57,556.42,928.83,17.79
31*03*2015 04:35:57,561.33,928.98,17.79
31*03*2015 04:45:57,566.34,928.88,17.79
31*03*2015 04:55:57,571.56,928.86,17.79
31*03*2015 05:05:57,576.67,929.01,17.82
31*03*2015 05:15:57,581.83,929.19,17.82
31*03*2015 05:25:57,587.2,929.05,17.79
31*03*2015 05:35:57,592.6,929.05,17.82
31*03*2015 05:45:57,598.03,929.07,17.82
31*03*2015 05:55:57,603.55,929.24,17.82
31*03*2015 06:05:57,608.99,929.12,17.79
31*03*2015 06:15:57,614.74,929.37,17.82
31*03*2015 06:25:57,620.41,929.25,17.82
31*03*2015 06:35:57,626.21,929.44,17.79
31*03*2015 06:45:57,632.08,929.68,17.79
31*03*2015 06:55:57,637.85,930.22,17.79
31*03*2015 07:05:57,643.76,930.31,17.79
31*03*2015 07:15:57,649.99,930.25,17.79
31*03*2015 07:25:57,656.03,930.49,17.79
31*03*2015 07:35:57,662.32,930.91,17.79
31*03*2015 07:45:57,668.61,930.94,17.79
31*03*2015 07:55:57,674.97,931.15,17.79
31*03*2015 08:05:57,681.46,931.84,17.79
31*03*2015 08:15:57,687.94,932.18,17.79
31*03*2015 08:25:57,694.66,932.14,17.79
31*03*2015 08:35:57,701.44,932.9,17.79
31*03*2015 08:45:57,708.15,932.84,17.79
31*03*2015 08:55:57,715.14,933.08,17.79
31*03*2015 09:05:57,722.12,933.45,17.79
31*03*2015 09:25:57,734.22,934.36,17.86
31*03*2015 09:35:57,744.64,938.04,-99.9
31*03*2015 09:45:57,751.69,938.35,-99.9
31*03*2015 09:55:57,758.73,938.76,-99.9
31*03*2015 10:05:57,765.93,939.01,-99.9
31*03*2015 10:15:57,773.28,939.2,-99.9
31*03*2015 10:25:57,780.83,939.33,-99.9
31*03*2015 10:35:57,788.54,939.67,-99.9
31*03*2015 10:45:57,796.48,939.81,-99.9
31*03*2015 10:55:57,804.49,940.29,-99.9
31*03*2015 11:05:57,812.8,940.79,-99.9
31*03*2015 11:15:57,821.03,940.94,-99.9
31*03*2015 11:25:57,829.52,940.95,-99.9
31*03*2015 11:35:57,838.18,941.49,-99.9
31*03*2015 11:45:57,846.88,941.91,-99.9
31*03*2015 11:55:57,855.76,942.07,-99.9
31*03*2015 12:05:57,864.91,942.38,-99.9
31*03*2015 12:15:57,874.14,942.44,-99.9
31*03*2015 12:25:57,883.35,941.83,-99.9
31*03*2015 12:35:57,892.94,941.07,-99.9
31*03*2015 12:45:57,902.63,941.44,-99.9
31*03*2015 12:55:57,912.37,942.05,-99.9
31*03*2015 13:05:57,922.18,942.76,-99.9
31*03*2015 13:15:57,932.49,942.93,-99.9
31*03*2015 13:25:57,942.46,943.07,-99.9
31*03*2015 13:35:57,952.86,943.36,-99.9
31*03*2015 13:45:57,963.35,943.4,-99.9
31*03*2015 13:55:57,973.94,943.9,-99.9
31*03*2015 14:05:57,984.7,944.2,-99.9
31*03*2015 14:15:57,995.72,944.73,-99.9
31*03*2015 14:25:57,1006.68,945.14,-99.9
31*03*2015 14:35:57,1017.74,944.62,-99.9
31*03*2015 14:45:57,1029.18,944.64,-99.9
31*03*2015 14:55:57,1040.95,944.95,-99.9
31*03*2015 15:05:57,1052.84,945.09,-99.9
31*03*2015 15:15:57,1064.86,945.44,-99.9
31*03*2015 15:25:57,1077.3,945.45,-99.9
31*03*2015 15:35:57,1090.06,945.42,-99.9
31*03*2015 15:45:57,1103.03,945.55,-99.9
31*03*2015 15:55:57,1108.35,943.07,18.44
31*03*2015 16:05:57,1121.76,943.43,18.54
31*03*2015 16:15:57,1134.89,943.19,18.68
31*03*2015 16:25:57,1147.34,943.14,18.74
31*03*2015 16:35:57,1159.23,943.26,18.85
31*03*2015 16:45:57,1171.04,943.23,18.98
31*03*2015 16:55:57,1182.91,943.19,19.12
31*03*2015 17:05:57,1195.24,943.07,19.26
31*03*2015 17:15:57,1207.54,943.43,19.43
31*03*2015 17:25:57,1219.86,942.95,19.6
31*03*2015 17:35:57,1232.26,942.69,19.74
31*03*2015 17:45:57,1244.96,942.43,19.91
31*03*2015 17:55:57,1258.38,942.39,20.15
31*03*2015 18:05:57,1272.2,942.42,20.32
31*03*2015 18:15:57,1287.7,941.99,20.45
31*03*2015 18:25:57,1304.77,942.06,20.59
31*03*2015 18:35:57,1313.03,942.07,20.83
31*03*2015 18:45:57,1333.6,941.64,21.1
31*03*2015 18:55:57,1354.42,941.39,21.21
31*03*2015 19:05:57,1375.99,941.23,21.21
31*03*2015 19:15:57,1398.58,941.66,21.17
31*03*2015 19:25:57,1418.62,940.07,-99.9
31*03*2015 19:35:57,1442.53,940.19,-99.9
31*03*2015 19:45:57,1466.99,940.44,-99.9
31*03*2015 19:55:57,1492.73,941.15,-99.9
31*03*2015 20:05:57,1520.12,941.46,-99.9
31*03*2015 20:15:57,1548.09,941.61,-99.9
31*03*2015 20:25:57,1576.6,942.09,-99.9
31*03*2015 20:35:57,1605.84,942.55,-99.9
31*03*2015 20:45:57,1635.63,943.14,-99.9
31*03*2015 20:55:57,1666.08,944.12,-99.9
31*03*2015 21:05:57,1696.99,945.1,-99.9
31*03*2015 21:15:57,1728.47,945.83,-99.9
31*03*2015 21:25:57,1760.89,946.08,-99.9
31*03*2015 21:35:57,1793.82,946.23,-99.9
31*03*2015 21:45:57,925.11,946.19,-99.9
31*03*2015 21:55:57,920.25,946.76,-99.9
31*03*2015 22:05:57,936.52,947.16,-99.9
31*03*2015 22:15:57,945.26,947.57,-99.9
31*03*2015 22:25:57,950.78,948.07,-99.9
31*03*2015 22:35:57,954.36,948.48,-99.9
31*03*2015 22:45:57,956.53,948.73,-99.9
31*03*2015 22:55:57,957.84,948.98,-99.9
31*03*2015 23:05:57,958.51,949.32,-99.9
31*03*2015 23:15:57,958.52,949.81,-99.9
31*03*2015 23:25:57,957.29,950.1,-99.9
31*03*2015 23:35:57,954.64,950.35,-99.9
31*03*2015 23:45:57,951.42,950.85,-99.9
31*03*2015 23:55:57,948.26,951.14,-99.9
01*04*2015 00:05:57,945.75,951.49,-99.9
01*04*2015 00:15:57,943.96,951.98,-99.9
01*04*2015 00:25:57,942.3,951.85,-99.9
01*04*2015 00:35:57,940.91,952.39,-99.9
01*04*2015 00:45:57,939.77,952.6,-99.9
01*04*2015 00:55:57,938.82,952.77,-99.9
01*04*2015 01:05:57,938.09,952.93,-99.9
01*04*2015 01:15:57,937.51,951.96,-99.9
01*04*2015 01:25:57,937.05,940.87,-99.9
01*04*2015 01:35:57,936.59,920.75,-99.9
01*04*2015 01:45:57,936.13,890.56,-99.9
01*04*2015 01:55:57,935.95,847.37,-99.9
01*04*2015 02:05:57,935.98,791.38,-99.9
01*04*2015 02:15:57,935.88,717.02,-99.9
01*04*2015 02:25:57,934.42,625.65,-99.9
01*04*2015 02:35:57,932.72,520.48,-99.9
01*04*2015 02:45:57,931.08,407.6,-99.9
01*04*2015 02:55:57,929.44,299.66,-99.9
01*04*2015 03:05:57,927.8,205.49,-99.9
01*04*2015 03:15:57,926.22,130.26,-99.9
01*04*2015 03:25:57,924.68,76.04,-99.9
01*04*2015 03:35:57,923.2,40.94,-99.9
01*04*2015 03:45:57,921.88,21.21,-99.9
01*04*2015 03:55:57,920.6,11.56,-99.9
01*04*2015 04:05:57,919.27,7.56,-99.9
01*04*2015 04:15:57,917.96,6.22,-99.9
01*04*2015 04:25:57,916.77,5.81,-99.9
01*04*2015 04:35:57,915.59,5.67,-99.9
01*04*2015 04:45:57,914.39,5.53,-99.9
01*04*2015 04:55:57,913.32,5.55,-99.9
01*04*2015 05:05:57,912.26,5.51,-99.9
01*04*2015 05:15:57,911.03,5.45,-99.9
01*04*2015 05:25:57,910.06,5.44,-99.9
01*04*2015 05:35:57,908.98,5.38,-99.9
01*04*2015 05:45:57,907.94,5.38,-99.9
01*04*2015 05:55:57,906.99,5.4,-99.9
01*04*2015 06:05:57,905.93,5.31,-99.9
01*04*2015 06:15:57,905.03,5.33,-99.9
01*04*2015 06:25:57,903.93,5.23,-99.9
01*04*2015 06:35:57,903.04,5.27,-99.9
01*04*2015 06:45:57,902.27,5.32,-99.9
01*04*2015 06:55:57,901.36,5.26,-99.9
01*04*2015 07:05:57,900.55,5.29,-99.9
01*04*2015 07:15:57,899.68,5.22,-99.9
01*04*2015 07:25:57,898.82,5.24,-99.9
01*04*2015 07:35:57,898.16,5.28,-99.9
01*04*2015 07:45:57,897.26,5.18,-99.9
01*04*2015 07:55:57,896.54,5.24,-99.9
01*04*2015 08:05:57,895.85,5.27,-99.9
01*04*2015 08:15:57,894.98,5.17,-99.9
01*04*2015 08:25:57,894.4,5.27,-99.9
01*04*2015 08:35:57,893.57,5.21,-99.9
01*04*2015 08:45:57,892.8,5.29,-99.9
01*04*2015 08:55:57,892,5.24,-99.9
01*04*2015 09:05:57,891.17,5.25,-99.9
01*04*2015 09:15:57,890.42,5.27,-99.9
01*04*2015 09:25:57,889.62,5.26,-99.9
01*04*2015 09:35:57,888.7,5.19,-99.9
01*04*2015 09:45:57,888,5.3,-99.9
01*04*2015 09:55:57,887.22,5.36,-99.9
01*04*2015 10:05:57,886.38,5.32,-99.9
01*04*2015 10:15:57,885.69,5.39,-99.9
01*04*2015 10:25:57,881.15,5.49,17.92
01*04*2015 10:35:57,880.47,5.6,17.96
01*04*2015 10:45:57,879.73,5.56,17.99
01*04*2015 10:55:57,879.03,5.53,17.99
01*04*2015 11:05:57,878.26,5.46,18.03
01*04*2015 11:15:57,877.76,5.63,18.03
01*04*2015 11:25:57,877.23,5.73,18.06
01*04*2015 11:35:57,876.29,5.57,18.06
01*04*2015 11:45:57,875.75,5.58,18.06
01*04*2015 11:55:57,874.97,5.48,18.06
01*04*2015 12:05:57,874.43,5.52,18.06
01*04*2015 12:15:57,873.95,5.57,18.06
01*04*2015 12:25:57,873.2,5.43,18.06
01*04*2015 12:35:57,872.62,5.52,18.06
01*04*2015 12:45:57,871.95,5.51,18.06
01*04*2015 12:55:57,871.31,5.51,18.06
01*04*2015 13:05:57,870.56,5.39,18.06
01*04*2015 13:15:57,869.73,5.39,18.06
01*04*2015 13:25:57,869.05,5.43,18.09
01*04*2015 13:35:57,867.92,5.38,18.09
01*04*2015 13:45:57,866.94,5.45,18.09
01*04*2015 13:55:57,865.81,5.45,18.09
01*04*2015 14:05:57,864.61,5.38,18.09
01*04*2015 14:15:57,857.77,5.39,18.13
01*04*2015 14:25:57,848.5,5.35,18.16
01*04*2015 14:35:57,837.5,5.44,18.16
01*04*2015 14:45:57,821.63,5.42,18.16
01*04*2015 14:55:57,799.73,5.4,18.2
01*04*2015 15:05:57,771.12,5.47,18.23
01*04*2015 15:15:57,736.65,5.5,18.27
01*04*2015 15:25:57,693.81,5.49,18.3
01*04*2015 15:35:57,641.59,5.56,18.33
01*04*2015 15:45:57,580.99,5.53,18.4
01*04*2015 15:55:57,517.74,5.54,18.44
01*04*2015 16:05:57,451.6,5.61,18.54
01*04*2015 16:15:57,377.69,5.57,18.68
01*04*2015 16:25:57,289.71,5.67,18.78
01*04*2015 16:35:57,194.18,5.69,18.92
01*04*2015 16:45:57,110.12,5.73,19.02
01*04*2015 16:55:57,51.1,5.79,19.15
01*04*2015 17:05:57,20.13,5.76,19.33
01*04*2015 17:15:57,8.14,5.82,19.46
01*04*2015 17:25:57,4.53,5.86,19.6
01*04*2015 17:35:57,3.48,5.81,19.74
01*04*2015 17:45:57,3.17,5.8,19.84
01*04*2015 17:55:57,2.94,5.82,20.01
01*04*2015 18:05:57,2.82,5.8,20.11
01*04*2015 18:15:57,2.75,5.81,20.25
01*04*2015 18:25:57,2.71,5.61,20.35
01*04*2015 18:35:57,2.45,5.67,20.52
01*04*2015 18:45:57,2.4,5.69,20.69
01*04*2015 18:55:57,2.51,5.7,20.83
01*04*2015 19:05:57,2.58,5.7,20.97
01*04*2015 19:15:57,2.62,5.68,21
01*04*2015 19:25:57,2.55,5.61,20.97
01*04*2015 19:35:57,2.53,5.53,20.93
01*04*2015 19:45:57,2.6,5.46,20.86
